time,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres
11/18/2012,10.8,6.4,16,0,,,4.2,
11/19/2012,10.9,7,14,0,,,10,
11/20/2012,9.6,9,11.2,0,,,8.5,
11/21/2012,9.5,7,12.8,0,,,8.6,
11/22/2012,8.6,7,11,0.5,,,5.5,
11/23/2012,9.4,5.6,12.6,0,,,8,
11/24/2012,7.7,7,9.2,1.5,,,7.9,
11/25/2012,7.2,3.6,11.4,0.3,,,5.5,
11/26/2012,7.2,4.6,10.2,0.5,,,8.2,
11/27/2012,8.4,6,12.4,1,,,8.9,
11/28/2012,8.2,4,13.2,0,,,6.6,
11/29/2012,8.6,4,12.6,0,,,4.5,
11/30/2012,8.7,4.6,13.4,0,,,4.5,
12/1/2012,8.5,5,12.8,0,,,4.5,
12/2/2012,8.8,5,14.4,0,,,5.3,
12/3/2012,8.4,4.8,13.4,0,,,4.2,
12/4/2012,8.8,4.4,13.4,0,,,6,
12/5/2012,10.6,6.4,14.6,0,,,7.9,
12/6/2012,8.2,6,11,0.3,,,8,
12/7/2012,8.8,4.4,13,1,,,12,
12/8/2012,8.6,6,13,0,,,5.9,
12/9/2012,9.2,4.6,13.4,1.5,,,7.1,
12/10/2012,8.9,5,13,0,,,3.6,
12/11/2012,7.9,6,10.4,1.3,,,8,
12/12/2012,7.4,4.4,13.2,10.9,,277,14.3,
12/13/2012,7,4.6,10.4,0,,,6,
12/14/2012,6.3,5,9.2,0,,,6.8,
12/15/2012,2.7,2,4.2,1.8,,,6.6,
12/16/2012,1.4,0,2.4,4.3,,,5.4,
12/17/2012,2.8,0,6.5,3.6,,257,12,
12/18/2012,4.4,0,9.4,0,,,6.2,
12/19/2012,4.9,1.6,10,0,,,4.2,
12/20/2012,5.4,1.4,9.6,0,,,4.5,
12/21/2012,5.9,4,7.4,0,,,7.6,
12/22/2012,8.8,5.2,12.6,5.1,,,16.5,
12/23/2012,7.6,3,12.4,0,,272,17.6,
12/24/2012,8.3,3,15.2,0,,,4.5,
12/25/2012,7.2,4,11.4,0,,,6,
12/26/2012,1.2,-1,4.4,5.1,,268,13.8,
12/27/2012,0.7,-3.4,4.6,0.8,,,6.6,
12/28/2012,0.6,-3,4.8,0,,,4.9,
12/29/2012,0.3,-2,3.2,0,,,7.4,
12/30/2012,0.2,-1,3.8,0,,,9.2,
12/31/2012,2.7,-2.4,9,0,,,13.5,
1/1/2013,1.7,-1,5.4,0,,,7.7,
1/2/2013,3.2,0,9,0,,,5.7,
1/3/2013,2.7,-0.6,5.8,0,,,5.7,
1/4/2013,2.5,-0.4,6.4,0,,,6.7,
1/5/2013,2.4,-1,7.2,0,,,4.8,
1/6/2013,5.1,0.2,10.8,0,,,7.3,
1/7/2013,4.8,0.6,9.4,,,,3.8,
1/8/2013,7.1,4,11,0,,,5.1,
1/9/2013,8.4,3.8,12.2,0,,,7.7,
1/10/2013,5.7,1,10.2,0,,,18.1,
1/11/2013,-0.3,-3,3,0,,270,35.3,
1/12/2013,0.1,-5.4,6.2,0,,,7.4,
1/13/2013,0.9,-3,6,0,,,4.8,
1/14/2013,3,-2.2,9.4,0,,,6.1,
1/15/2013,1.2,-2,5.8,0,,,9.4,
1/16/2013,1.4,-3.4,5.4,0,,272,9.7,
1/17/2013,2.2,-3.2,8.4,0,,,4.5,
1/18/2013,6.3,-0.4,12.4,0,,,12.9,
1/19/2013,6.6,0,15,0,,,7.1,
1/20/2013,8.8,3.6,14.2,0,,,5.1,
1/21/2013,9.9,6,14,0,,278,26.3,
1/22/2013,7.7,3,13.6,0,,,6.7,
1/23/2013,10.2,4,16.4,0,,,10.9,
1/24/2013,11.9,7,16.8,0,,,11.8,
1/25/2013,12.2,6.8,17.6,0,,,8.3,
1/26/2013,11.7,8,16.4,0,,,15.2,
1/27/2013,12.3,6,16.4,0,,,8.5,
1/28/2013,13.6,10.4,16.4,0,,,9.5,
1/29/2013,9.6,7,13.4,8.6,,83,14.1,
1/30/2013,8.6,6.9,12.2,15.2,,276,31.4,
1/31/2013,7.3,6,10.2,0,,,10.4,
2/1/2013,6.4,4,10,16.5,,297,18.8,
2/2/2013,5.3,2.6,8,0,,,9.7,
2/3/2013,4.3,0.4,9.4,2.8,,273,22.6,
2/4/2013,5.9,-1.2,12.4,0,,,3.6,
2/5/2013,7.8,3,13.6,0,,,5.2,
2/6/2013,9.3,4,15.4,0,,,5.6,
2/7/2013,10.1,7,14,0,,,7.2,
2/8/2013,10.8,6,16.4,0,,,9.3,
2/9/2013,11.9,6.6,17,0,,,6.2,
2/10/2013,11.4,6.4,16.8,0,,,5.7,
2/11/2013,12.3,7.6,16.8,0,,,6.2,
2/12/2013,9.2,7,13.2,101.1,,,9.1,
2/13/2013,7.1,3,11.4,6.1,,,23.1,
2/14/2013,7.2,0.6,13,0,,,10.9,
2/15/2013,8.2,4,12.4,0,,,4.7,
2/16/2013,10.7,6,15.4,0,,,8.5,
2/17/2013,9.8,6.2,14.2,0,,274,23.6,
2/18/2013,9.2,3.6,14,0,,,11,
2/19/2013,10.1,5.8,14,0,,,8.2,
2/20/2013,10.1,6,14.4,0,,283,14.9,
2/21/2013,9.4,5,14.4,0,,270,24.6,
2/22/2013,8.3,4,13,0,,250,14.3,
2/23/2013,9.6,6,13.2,0,,,7.6,
2/24/2013,8.6,5,13.8,1.3,,297,14.6,
2/25/2013,5.6,3.4,9.4,1.8,,300,12,
2/26/2013,7.3,2,13,0.3,,,7.9,
2/27/2013,10.3,3.6,17.2,0,,,11.2,
2/28/2013,12.7,7,18,0,,,8.9,
3/1/2013,15.6,11.2,20.2,0,,,11.1,
3/2/2013,13.8,11,18.4,0,,,18.2,
3/3/2013,13.8,7.4,18.6,0,,284,20.8,
3/4/2013,16.3,10.6,19.6,0,,,6.7,
3/5/2013,13.8,12,17,0.8,,18,10.8,
3/6/2013,6.9,2,12.5,2.5,,,20.6,
3/7/2013,-0.4,-2.4,2.6,8.4,140,273,15,
3/8/2013,3,-3.4,7.8,4.1,41,,9.8,
3/9/2013,5.6,1,7,0,,,6.5,
3/10/2013,9.1,5.6,14,2,,,9.4,
3/11/2013,9.8,5.6,14.3,2.3,,251,14.6,
3/12/2013,12.2,6.4,16.4,0,,271,24.2,
3/13/2013,15.3,9,21.4,0,,287,17.8,
3/14/2013,18.3,13.8,23,0,,,11,
3/15/2013,18.6,12.8,24.4,0,,,11.2,
3/16/2013,19.3,12.8,24.2,0,,,7.3,
3/17/2013,19.4,14,24.8,0,,,8,
3/18/2013,18.5,16,23,0,,281,11.7,
3/19/2013,10.3,7,14.3,0,,274,32.5,
3/20/2013,11.6,4.2,18.4,0,,,9.1,
3/21/2013,14.2,10,18.6,0,,,10.4,
3/22/2013,14.7,8.6,20,0,,,9.2,
3/23/2013,15.3,10,20.8,0,,,7,
3/24/2013,16.1,13,21.4,0,,,15.2,
3/25/2013,12.2,9,17,0,,274,32.3,
3/26/2013,13.4,6.2,19,0,,,8.3,
3/27/2013,16.9,9.4,22,0,,,5.4,
3/28/2013,18.4,13,24,0,,,13.2,
3/29/2013,18.2,12,23,0,,,13.3,
3/30/2013,15.1,11,22.2,0,,267,26.9,
3/31/2013,15.6,8.7,20.4,0,,,9.5,
4/1/2013,16.2,11.4,21.2,0,,,9.2,
4/2/2013,17.4,12,22.6,0,,,8.3,
4/3/2013,19.6,13,24.4,0,,,8.2,
4/4/2013,19.7,15,24,0,,276,17.5,
4/5/2013,17.2,14,20.4,0,,283,16.2,
4/6/2013,14.4,13,17.8,1,,290,9,
4/7/2013,18.3,10.6,24.8,3.8,,265,12,
4/8/2013,20.1,13.6,26,0,,,8.5,
4/9/2013,22.6,15,27.6,0,,,8.5,
4/10/2013,22,18.2,27.4,0,,,12.6,
4/11/2013,19.7,16,24.4,0.5,,288,15.1,
4/12/2013,19.6,14.4,24.4,0,,,11.3,
4/13/2013,17.1,12.8,23,0,,296,12.7,
4/14/2013,15.7,11,20,3.3,,,8.9,
4/15/2013,16.8,12,22,0,,,10.3,
4/16/2013,18.4,14,22.4,0,,137,10.9,
4/17/2013,21.2,17,25,0,,78,10.3,
4/18/2013,21.1,17,26,0,,,11.8,
4/19/2013,20.4,12.4,25.6,0,,269,9.4,
4/20/2013,19.8,16,25.6,0,,276,14.9,
4/21/2013,14.6,12,19.4,0,,283,17.7,
4/22/2013,13.9,8,19,0,,269,25.9,
4/23/2013,14.5,10,19.2,0,,265,26.9,
4/24/2013,14.6,9,19.8,0,,276,22,
4/25/2013,14.2,6.4,20,0,,268,25.5,
4/26/2013,16.2,10,21.4,0,,,9.5,
4/27/2013,19.5,12.4,25.4,0,,,9.1,
4/28/2013,19,12.6,24.6,,,206,9.6,
4/29/2013,20.5,14.8,25.6,0,,161,9.7,
4/30/2013,22.5,15.6,27.8,0,,,6.8,
5/1/2013,21.9,14.6,26.8,0,,,9.1,
5/2/2013,20.4,15.8,24,0,,,9.8,
5/3/2013,21.2,15,24,0,,106,12.4,
5/4/2013,21.8,17.8,25,,,134,15,
5/5/2013,23.1,17.8,26.6,0,,117,10.6,
5/6/2013,23.5,17.6,28.4,0,,,9.2,
5/7/2013,22.7,17,28.6,,,216,10.8,
5/8/2013,22,17,27,0,,250,11.8,
5/9/2013,22.2,16.6,27.4,,,209,11.8,
5/10/2013,20.5,14,28,0,,276,13.9,
5/11/2013,22.9,15.6,30,0,,272,21,
5/12/2013,22.3,16.4,28,2,,331,12,
5/13/2013,20.6,15,27,0.3,,334,12.7,
5/14/2013,21.6,14.8,27.8,7.1,,86,12,
5/15/2013,21.2,16.6,25.4,0.5,,275,25.5,
5/16/2013,17.8,14.2,24.8,0,,307,21.1,
5/17/2013,18.9,14,24.8,0,,270,14.8,
5/18/2013,20.8,13,26.8,0,,273,21,
5/19/2013,22.1,17,27.6,0,,264,16.2,
5/20/2013,21.1,15.6,27.4,0,,276,27.3,
5/21/2013,19.8,13.6,26.4,0,,216,13.9,
5/22/2013,22.6,15,29.4,1.5,,284,15.2,
5/23/2013,21.1,17,27,1.5,,290,23.2,
5/24/2013,21,13.4,28.4,0,,252,17.3,
5/25/2013,22.8,16,27.8,0,,,10.5,
5/26/2013,25.9,20,30.6,0,,,9.8,
5/27/2013,26.4,23,31,0,,71,15.5,
5/28/2013,27.2,22.8,33.2,0.3,,17,17.2,
5/29/2013,25.3,18,31,0,,271,20,
5/30/2013,23.5,16.6,28.8,0,,280,28.7,
5/31/2013,25.5,18.8,30.6,0,,272,16.5,
6/1/2013,25.9,21,31.6,0,,301,13.1,
6/2/2013,25.8,22,31.4,,,281,17.8,
6/3/2013,26.9,19.4,32.8,,,,15.7,
6/4/2013,28.6,22,34.2,0,,,15,
6/5/2013,29.8,23,36.2,0,,282,11.3,
6/6/2013,30.6,23,36.6,0,,,9.1,
6/7/2013,29.5,25,35.4,0,,285,16.6,
6/8/2013,25.8,20,32.2,0,,278,28.9,
6/9/2013,26.4,18,33.4,0,,252,14.7,
6/10/2013,28.4,20.4,33.2,,,155,9.9,
6/11/2013,28.9,23,36.2,,,192,12.7,
6/12/2013,26.8,20,34.2,0,,259,17.8,
6/13/2013,27.4,18.6,35,,,262,15.1,
6/14/2013,29.8,21.4,35.4,0,,,9.4,
6/15/2013,32.1,25,36.4,0,,122,11.7,
6/16/2013,30.7,25,35.6,0,,129,12.3,
6/17/2013,30.2,24.6,35.2,0,,116,15.6,
6/18/2013,30.3,25,36,0,,,13.4,
6/19/2013,27.9,21,35,0,,274,13.6,
6/20/2013,26.9,20,34.2,0,,268,19.1,
6/21/2013,27.3,19,35.2,0,,252,14.1,
6/22/2013,27.9,19,34.4,,,251,13.4,
6/23/2013,30.3,23.6,36.4,0,,266,10.7,
6/24/2013,30.4,23.4,37,0,,250,16.2,
6/25/2013,28.9,22,35,0,,270,20.5,
6/26/2013,29.1,21.4,36,0,,246,14.7,
6/27/2013,26.9,21,34.4,0,,253,17.1,
6/28/2013,25.2,19,29.8,0,,191,13.2,
6/29/2013,26.6,20.8,31.8,0,,212,11.5,
6/30/2013,28.1,22.6,34.2,0,,255,14.7,
7/1/2013,30,21.6,36.4,0,,287,13,
7/2/2013,31.8,24,39,0,,,9.5,
7/3/2013,28.9,24,37.2,,,272,18.4,
7/4/2013,27.7,19,35.2,0,,265,17.7,
7/5/2013,28.9,22,34.6,0,,,9.8,
7/6/2013,31.6,25,36.8,0,,121,11.5,
7/7/2013,32.4,25,37.8,0,,,10.6,
7/8/2013,32.4,26.7,39.4,0,,247,11.8,
7/9/2013,29.5,22.8,36,0,,248,11,
7/10/2013,30.1,22,35,0,,238,11.4,
7/11/2013,31.8,25,36,0,,146,10,
7/12/2013,32.8,27,39.6,0,,74,10.1,
7/13/2013,28.6,23,36.4,0,,269,16.7,
7/14/2013,29.6,21.6,35.8,0,,203,12.9,
7/15/2013,32.3,27,37.4,0,,152,9.9,
7/16/2013,33.7,26.6,38.8,0,,117,11.1,
7/17/2013,34.7,27.2,39.8,0,,95,11.7,
7/18/2013,33.8,28,39.6,0,,94,11.1,
7/19/2013,33.9,27,39.6,0,,72,9.9,
7/20/2013,30.9,24,40.4,0,,276,14.4,
7/21/2013,30.6,21.2,38.2,0,,244,12.7,
7/22/2013,31.9,24.6,39.2,0,,261,12.6,
7/23/2013,33.2,24,40.2,0,,241,12.7,
7/24/2013,36.3,28.6,42.4,0,,74,12.1,
7/25/2013,35.3,27,42.6,0,,116,13.5,
7/26/2013,32.8,26,41.2,0,,234,14.5,
7/27/2013,31.8,21.8,40.6,0,,230,16.8,
7/28/2013,34.1,27.8,40.2,0,,,9.7,
7/29/2013,30.9,26.2,38.4,0,,271,15.4,
7/30/2013,28.4,22,35.6,,,259,13.3,
7/31/2013,29.9,23,36,0,,246,13.3,
8/1/2013,31.5,25.4,37,0,,218,11.5,
8/2/2013,29.8,23,37.2,0,,247,15.1,
8/3/2013,30.2,22,36.4,0,,,11,
8/4/2013,32.6,25.6,39.4,0,,145,10.8,
8/5/2013,29.4,25,38.4,0,,275,17.4,
8/6/2013,27.9,21,35.4,0,,263,15.2,
8/7/2013,28.9,21,34,0,,172,11.7,
8/8/2013,30.3,26,35.6,0,,173,10.1,
8/9/2013,26.9,20,33.8,0,,266,17.6,
8/10/2013,26.8,20,32.6,0,,223,12,
8/11/2013,27.2,21.3,32.4,0,,250,11.4,
8/12/2013,29.5,24.6,34.6,0,,233,10.6,
8/13/2013,28.1,22,33.4,0,,201,9.7,
8/14/2013,28.9,22.8,33.8,0,,103,11.1,
8/15/2013,29.8,24,34.4,,,116,10,
8/16/2013,29.3,24,34.8,0,,,8.5,
8/17/2013,29.1,24.6,33.8,,,,8.6,
8/18/2013,28.9,23,34.4,0,,195,10.2,
8/19/2013,30.9,23.4,36.2,0,,91,12.5,
8/20/2013,30.7,24,36.2,0,,97,12.1,
8/21/2013,28.6,22,35.2,0,,271,13.2,
8/22/2013,26.7,21,35.2,0,,265,14.7,
8/23/2013,27,20,32.6,0,,271,12.6,
8/24/2013,29.8,23.6,34,0,,,8.5,
8/25/2013,30.9,25,36.2,0,,87,10.3,
8/26/2013,32.6,27,37.4,,,,10.1,
8/27/2013,30.8,25.6,36,,,96,10.9,
8/28/2013,29.7,26,35.8,0,,145,10.3,
8/29/2013,28.6,21.2,34,,,154,12.1,
8/30/2013,29.7,23.8,34,,,105,13,
8/31/2013,30.1,25.6,34.4,,,144,13,
9/1/2013,30.3,24.8,35,0,,,9.6,
9/2/2013,30.8,25,36.4,0,,82,10.7,
9/3/2013,29.8,23.6,35.6,0,,,9.2,
9/4/2013,31.6,25,35.6,0,,75,13.4,
9/5/2013,31.4,28.7,35.6,0,,80,14.2,
9/6/2013,31.3,25,37,0,,79,12.3,
9/7/2013,30.1,25,36.2,0,,93,11.1,
9/8/2013,30.2,24.4,36,0,,83,11.8,
9/9/2013,30,23.7,36,0,,88,10.8,
9/10/2013,29,23,35.6,0,,,10.6,
9/11/2013,26.3,20,31.4,0,,238,10.8,
9/12/2013,26.1,19,32,0,,275,10.5,
9/13/2013,27.2,21.6,32.4,0,,266,10.6,
9/14/2013,27.3,21.8,32.2,0,,,9.4,
9/15/2013,27,22,32.8,0,,130,8.9,
9/16/2013,27.4,22,33,0,,,7.9,
9/17/2013,27.7,22,33.4,0,,,10.6,
9/18/2013,27.2,23,33.4,0,,302,12.4,
9/19/2013,27.3,20.6,32.4,0,,295,14.5,
9/20/2013,27.6,21,33.6,0,,318,10.2,
9/21/2013,27.6,22.8,34,0,,296,9.9,
9/22/2013,28.1,21.4,33.4,0,,64,10.4,
9/23/2013,26.7,22.4,32.2,0,,291,17.2,
9/24/2013,25.8,22,30.2,0,,265,19.3,
9/25/2013,23.9,20,28,0,,277,23.8,
9/26/2013,22.7,16.8,28,0,,,10.9,
9/27/2013,22.3,18,28,,,,7.2,
9/28/2013,24.6,18.4,30.2,0,,,8.2,
9/29/2013,23.9,19,29.8,0,,297,15.5,
9/30/2013,23.9,17.8,30,0,,,10.6,
10/1/2013,24.3,17.6,30.2,0,,82,9,
10/2/2013,25.1,20,31,0,,,8.9,
10/3/2013,25.8,21,31.4,0,,,10.1,
10/4/2013,26.4,20,33.2,0,,,10.3,
10/5/2013,26.5,19.6,32.4,0,,,9.1,
10/6/2013,26.2,19.4,31,0,,273,11,
10/7/2013,22.6,15,30.8,,,300,13.2,
10/8/2013,16.1,12,24.8,0,,268,20.9,
10/9/2013,15.8,9,23,0,,269,14.8,
10/10/2013,17,12,21.6,,,,9.3,
10/11/2013,17.9,13,23.4,0,,,6.8,
10/12/2013,18,12.6,23,0,,,6.8,
10/13/2013,18.6,13,23.8,,,,7.9,
10/14/2013,19.2,14,25,0,,,7.7,
10/15/2013,18.3,12.4,24.2,,,269,10.9,
10/16/2013,18.2,13.6,22.4,0,,,7.7,
10/17/2013,19.6,13.6,24.4,0,,,7.3,
10/18/2013,20.8,14.6,26.8,0,,,7.6,
10/19/2013,22.8,16,28,0,,43,9.3,
10/20/2013,21.9,14,29.2,0,,292,12.6,
10/21/2013,13.9,10,22.4,0,,272,23.7,
10/22/2013,14.4,8.5,20.4,0,,,9.2,
10/23/2013,15.6,10.8,20.6,0,,,5.7,
10/24/2013,15.2,10,21.4,0,,276,10.5,
10/25/2013,13.3,7.6,18,,,248,11.2,
10/26/2013,13.2,9,17.2,0,,,8,
10/27/2013,13.8,9.6,18.6,,,94,11.2,
10/28/2013,14.6,10.7,20.4,0,,,11.8,
10/29/2013,13.3,8.8,17.4,0,,,10.7,
10/30/2013,13.3,8.6,17.6,0,,,5,
10/31/2013,14.3,9,19.2,0,,,6.5,
11/1/2013,14.3,10.4,18.8,,,,7.1,
11/2/2013,11.2,10,15,0,,,8.8,
11/3/2013,12,8.8,16.4,1.3,,,8.3,
11/4/2013,13.2,9.9,17,0,,,6.6,
11/5/2013,12.8,7.6,18.4,,,,4.8,
11/6/2013,13.2,8.6,18.2,,,,6.5,
11/7/2013,14.1,7.8,20.2,,,,6.3,
11/8/2013,14.9,9.5,19.4,,,,5.3,
11/9/2013,15.8,12.8,19,0,,,5.1,
11/10/2013,16.2,11.4,18.8,,,,5.6,
11/11/2013,16.8,15,20,,,,8.3,
11/12/2013,15.8,12.6,19.4,,,284,10.2,
11/13/2013,14,9.6,17.4,,,,10.7,
11/14/2013,11.3,10,14.8,0,,,11.6,
11/15/2013,12.4,7.6,17,0,,,6.8,
11/16/2013,12.4,7,16.8,0,,,6.5,
11/17/2013,12.7,9,16.2,0,,116,10.6,
11/18/2013,12.5,9,16.8,0.3,,,9.4,
11/19/2013,12.8,9.4,15.2,0,,,7.1,
11/20/2013,9.4,7,14,0,,,8.4,
11/21/2013,6.3,5,8.4,6.1,,269,8.7,
11/22/2013,5.8,3,8,13.7,,,9.7,
11/23/2013,8,5.6,10,0,,,7.1,
11/24/2013,8.8,6,12.4,0,,,6.3,
11/25/2013,9,4.2,14,0,,,7,
11/26/2013,10.2,5.4,14.6,0,,,5,
11/27/2013,11.9,7,17,0,,,5.6,
11/28/2013,14.4,8.6,19,0,,,9.5,
11/29/2013,15.1,11.4,18.4,0.5,,,9.6,
11/30/2013,17,14,21.4,0,,179,10.3,
12/1/2013,10.7,5.6,15.2,0,,245,15.5,
12/2/2013,10.9,6.8,15,0,,,6.6,
12/3/2013,12.3,9,17.4,0,,,5.8,
12/4/2013,5.4,2,10.2,2.3,,276,17.7,
12/5/2013,2.7,1,5.4,2.5,,,8.1,
12/6/2013,4,1.4,7.6,15.2,,,8.6,
12/7/2013,7.1,2,12.2,0.5,,,9.7,
12/8/2013,8.9,5.5,13,0,,276,22.5,
12/9/2013,9.9,6,14.4,0,,280,11.8,
12/10/2013,2.9,-1,5.4,4.1,,277,25.6,
12/11/2013,4.7,1,8.6,0,,,8.5,
12/12/2013,6.7,3,9,0,,85,14.6,
12/13/2013,8.2,6,9.6,1.5,,30,9.6,
12/14/2013,9.4,6,14.2,2,,,13.6,
12/15/2013,2.8,0,6.4,0,,273,37.3,
12/16/2013,2.6,-3.2,7,0,,,9.2,
12/17/2013,2.9,0,7.4,0,,,6.6,
12/18/2013,2.9,0,6.4,0,,,7.7,
12/19/2013,2.5,-0.6,6.2,0,,,7.6,
12/20/2013,2.6,-1.2,7.4,0,,278,10.2,
12/21/2013,3.1,-1.2,7.4,0,,,8.2,
12/22/2013,2.6,-1.4,6.8,0,,,5.1,
12/23/2013,2.8,-1.4,8.2,0,,,6.7,
12/24/2013,3.5,-1,9.4,0,,,4.8,
12/25/2013,2.9,-1,8.4,0,,,6.3,
12/26/2013,3.9,-1.2,10,0,,,5.7,
12/27/2013,4.7,0,11.4,0,,,6.1,
12/28/2013,3.8,0.8,8.4,0,,,6.4,
12/29/2013,2.1,-1,6,0,,,5.7,
12/30/2013,1.4,-2.2,6.2,0,,,4.5,
12/31/2013,1.9,-1.8,6,0,,,5.3,
1/1/2014,0.6,-2,5,0,,,8.9,
1/2/2014,1.2,-2.2,3.4,1.3,,,5.2,
1/3/2014,2.7,-1,6.4,0,,,7,
1/4/2014,2.4,0,6,0,,,5.7,
1/5/2014,1.8,-1,4.2,0,,,7.3,
1/6/2014,1.8,0.9,4.2,0,,,8,
1/7/2014,1.6,-1,5.8,0,,,8,
1/8/2014,2.4,-1.5,6.4,,,,6.2,
1/9/2014,2.3,-2,6.4,0,,,6.8,
1/10/2014,2.1,-1.4,6.8,0,,,5.6,
1/11/2014,1.3,0,3.5,0,,,8.3,
1/12/2014,3.6,-1.2,8.4,0.3,,247,8.7,
1/13/2014,4.3,0.8,9,0,,,13.9,
1/14/2014,6.2,0,12.2,0,,,20.2,
1/15/2014,5.6,2.2,8.8,0,,204,10.8,
1/16/2014,5.2,3,9.6,0.5,,,6.5,
1/17/2014,4.9,1,9.6,0,,,5.6,
1/18/2014,5,3.6,7.8,0,,,7,
1/19/2014,5.5,0.8,10.4,0,,,8.9,
1/20/2014,6.4,2.6,10.8,0,,,4.8,
1/21/2014,7.1,2.6,13,0,,,7.4,
1/22/2014,8.6,2.4,14.2,0,,,9.1,
1/23/2014,9.8,5.6,14,0,,,9.9,
1/24/2014,9.4,5.4,13.2,0,,284,21.7,
1/25/2014,7.9,3.6,13.2,0,,286,17.3,
1/26/2014,9.7,4.2,14.6,0,,,10.9,
1/27/2014,10.6,5,15,0,,,6,
1/28/2014,9.7,7,13.6,0.5,,,6.6,
1/29/2014,11.3,7,14.4,3.8,,277,27.1,
1/30/2014,10.2,3.8,16,0,,285,15.4,
1/31/2014,3,-3,9,0,,,26.6,
2/1/2014,-1.9,-4,1,0,,259,15.3,
2/2/2014,-4,-7,-0.2,0.3,,262,15.5,
2/3/2014,-4.6,-7.4,-2.6,0,,,8.7,
2/4/2014,-5.7,-7,-4.4,1.3,20,203,10,
2/5/2014,-4.9,-6.4,-3.5,4.8,71,221,9.7,
2/6/2014,-2.7,-7.6,1.8,2.3,41,,6.6,
2/7/2014,-0.2,-4.6,4,0,,,5.7,
2/8/2014,1.3,-3,5.5,0,,,7,
2/9/2014,2.3,-1.4,6.4,0,,,8.8,
2/10/2014,4.2,-0.8,9.2,0,,,6.6,
2/11/2014,5,0,10.4,0,,,5.4,
2/12/2014,6.2,0.8,10.6,0,,,12.5,
2/13/2014,6.8,0.8,12,0,,,9.2,
2/14/2014,8.5,2,14.6,0,,,5.7,
2/15/2014,9.6,4,14.4,0,,,8.2,
2/16/2014,11.4,6.6,15.2,0,,251,9,
2/17/2014,7.2,5,11,0,,,8.7,
2/18/2014,7.4,3,12.6,1.5,,274,16.3,
2/19/2014,7.8,2.4,14.2,0,,263,12.1,
2/20/2014,7.6,0.8,13,,,,8.6,
2/21/2014,10.4,4,16.4,0,,,13.9,
2/22/2014,11.6,5,17.4,0,,,11.9,
2/23/2014,10.7,8,15.2,0,,,8,
2/24/2014,9.4,4.6,14,0,,,8,
2/25/2014,10.6,5.4,15.4,0,,,6.6,
2/26/2014,11,6,16,0,,,7.1,
2/27/2014,12.6,8.2,17,,,,7.5,
2/28/2014,10.3,6,15.8,0,,,11.3,
3/1/2014,8.8,4,14.8,0.8,,278,24.5,
3/2/2014,9.1,2.8,14.2,0,,213,10.3,
3/3/2014,12.9,6.8,18.2,0,,,9.8,
3/4/2014,14.3,7.6,19,0,,,7.7,
3/5/2014,15.2,11.9,19.4,0.3,,282,24.8,
3/6/2014,16,9.8,21,0,,276,14.3,
3/7/2014,15.9,11.4,21.4,0,,275,26.5,
3/8/2014,13.6,6,19.4,0,,265,18.2,
3/9/2014,11.4,6,15.4,0,,177,9.9,
3/10/2014,13,8.8,16.6,0,,,11.3,
3/11/2014,11.6,10,13.4,0,,,8.8,
3/12/2014,9.7,7,13.2,0.5,,102,10.5,
3/13/2014,8.1,5,12.2,1,,269,15.6,
3/14/2014,8.8,3.6,13.2,0,,272,10.6,
3/15/2014,8.2,6,11,0,,267,11.4,
3/16/2014,10.7,5,15.6,0.5,,282,26.9,
3/17/2014,12.7,8.6,16,0,,283,28,
3/18/2014,15.5,10.4,19.2,0,,279,17,
3/19/2014,14.8,10,20.4,0,,,12.9,
3/20/2014,12.6,8,18,0,,277,15.9,
3/21/2014,14.1,8.6,19.4,0,,,9.5,
3/22/2014,9.1,5.9,14.4,0,,270,26.2,
3/23/2014,7.3,3,11.4,0,,188,9.4,
3/24/2014,9.8,3.8,14.4,0,,,7.1,
3/25/2014,11.9,6,17.4,0,,,6,
3/26/2014,14,8,20,0,,,8.9,
3/27/2014,16,9.6,20.4,0,,,8.5,
3/28/2014,16.7,13,21,0,,233,13.3,
3/29/2014,16.9,12,22,0,,272,22,
3/30/2014,15.6,9.7,19.6,0,,,10.6,
3/31/2014,9.2,4,18.2,5.1,,263,20.2,
4/1/2014,8.8,-2.6,15.6,3,,252,22.3,
4/2/2014,12.7,6.2,16.6,0,,,9.1,
4/3/2014,7.5,6,12,2.3,,264,14.6,
4/4/2014,9.9,3.8,14.6,0.5,,,9.2,
4/5/2014,12.4,6,17.8,0.5,,276,18.7,
4/6/2014,15.7,9,21.4,0,,,11.6,
4/7/2014,16.4,10.4,21.2,0,,,8,
4/8/2014,18.9,13.4,22.8,0,,,8,
4/9/2014,18.1,15,22,0.3,,,12.1,
4/10/2014,17.2,14.7,21.5,0,,279,19.3,
4/11/2014,18.6,11.8,24.4,0,,276,20.9,
4/12/2014,18.7,12.8,26,0,,299,11.4,
4/13/2014,18.1,13.6,21.6,0,,,10.4,
4/14/2014,19.6,14.4,24.4,,,272,12.3,
4/15/2014,18.7,12.8,24,0,,,12,
4/16/2014,20.6,14.6,25.4,0,,273,18.6,
4/17/2014,21,14,25.2,0,,258,15.6,
4/18/2014,20.7,16,24.8,0,,174,10.1,
4/19/2014,20.7,,25.8,0,,,,
4/20/2014,21.8,15.4,26.4,0,,,,
4/21/2014,23.3,18.6,27.4,0,,,13.9,
